Time,Open,High,Low,Latest,Change,%Change,Volume,"Open Int",IV,Delta,Gamma,Theta,Vega,Rho,Theo,Price~,Strike,Bid,Ask
2016-09-01,27.1,29.5,27.1,29.5,0.4,+1.37%,0,29,20.77%,0.50334067230236,0.0052461699065345,-0.1944809503,1.4604537377384,0.768826,28.90011318012,791.98,795,28.6,29.2
2016-08-31,29.1,29.1,29.1,29.1,0.2,+0.69%,0,30,21.11%,0.49189428185577,0.0051448733760577,-0.1957325688,1.4651178422609,0.765567,28.400089374749,789.6,795,28.1,28.7
2016-08-30,28.9,28.9,28.9,28.9,-3.6,-11.08%,0,30,20.71%,0.50835179197759,0.0051888690688187,-0.1916422093,1.4804672408998,0.793744,29.650084727325,792.88,795,29.3,30
2016-08-29,32.2,32.5,32.2,32.5,2.86,+9.65%,0,29,22.10%,0.51135534939737,0.0048302574468153,-0.2032531773,1.4897336974718,0.837639,32.000130159567,793.05,795,31.6,32.4
2016-08-26,31.83,33.5,29.64,29.64,-1.4,-4.51%,0,26,21.37%,0.5081321515695,0.0049114151141949,-0.1928316871,1.5162985508779,0.84563,31.199999999821,792.49,795,30.9,31.5
2016-08-25,30.54,31.08,30.48,31.04,-4.96,-13.78%,0,5,20.98%,0.50528631232683,0.0049767734979535,-0.188105704,1.5245372389198,0.838587,30.54999999996,792,795,30.2,30.9
2016-08-24,36,36,36,36,0,0.00%,0,5,20.06%,0.52897460522331,0.0051278127165814,-0.1795227935,1.5389533678098,0.869422,31.85014679372,796.86,795,31.5,32.2
2016-08-23,36,36,36,36,2,+5.88%,0,2,19.76%,0.54754354789003,0.0051313202123939,-0.1757515408,1.5479370828478,0.906889,33.50014235548,800.48,795,33.2,33.8
2016-08-22,34,34,34,34,0,0.00%,0,N/A,20.49%,0.53748384751641,0.0049447847966528,-0.1812883325,1.5571870792962,0.92039,33.749999999953,798.51,795,33.2,34.3
"Downloaded from Barchart.com as of 01-10-2026 08:54am CST"
